CustomerID,total_spent,total_orders,total_items,average_order_value,last_purchase,country,days_since_purchase,recovery_event,failure_reason,recovery_attempts,risk_score,risk_level,recovery_probability,revenue_at_risk,expected_recovery,recommended_action
15937,145.35,1,73,20.764285714285712,2011-10-06 15:48:00,United Kingdom,63,payment_failed,card_expired,1,40,MEDIUM,71.0,145.35,103.19850000000001,Send payment recovery link
15938,404.58,5,240,22.476666666666667,2011-08-19 12:56:00,United Kingdom,111,subscription_failed,insufficient_funds,1,60,MEDIUM,59.0,404.58,238.70219999999998,Retry payment + reminder
15939,6115.01,15,4728,80.46065789473684,2011-09-11 11:30:00,United Kingdom,89,payment_failed,card_expired,1,50,MEDIUM,65.0,6115.01,3974.7565000000004,Send payment recovery link
15940,35.8,1,4,35.8,2011-02-01 16:18:00,United Kingdom,310,checkout_abandoned,checkout_abandoned,1,55,MEDIUM,62.0,35.8,22.195999999999998,Send checkout reminder
15942,337.44,1,232,24.102857142857143,2011-07-29 09:01:00,United Kingdom,133,subscription_failed,insufficient_funds,1,60,MEDIUM,59.0,337.44,199.0896,Retry payment + reminder
15944,325.1,1,50,54.18333333333334,2011-03-08 10:33:00,United Kingdom,276,checkout_abandoned,checkout_abandoned,1,55,MEDIUM,62.0,325.1,201.562,Send checkout reminder
15945,181.0,1,52,90.5,2010-12-09 13:14:00,United Kingdom,364,checkout_abandoned,checkout_abandoned,1,55,MEDIUM,62.0,181.0,112.22,Send checkout reminder
15947,1708.24,1,898,58.9048275862069,2011-09-18 10:46:00,United Kingdom,82,payment_failed,card_expired,1,40,MEDIUM,71.0,1708.24,1212.8504,Send payment recovery link
15948,955.24,2,567,15.920666666666667,2011-12-01 15:32:00,United Kingdom,7,successful,none,0,0,LOW,95.0,955.24,907.4780000000001,No action required
15949,364.72,2,284,19.19578947368421,2011-11-23 09:09:00,United Kingdom,16,successful,none,0,0,LOW,95.0,364.72,346.48400000000004,No action required
15950,1765.51,4,729,18.015408163265306,2011-11-08 11:09:00,United Kingdom,31,successful,none,0,0,LOW,95.0,1765.51,1677.2345,No action required
15951,708.22,2,313,17.273658536585366,2011-12-01 08:34:00,United Kingdom,8,successful,none,0,0,LOW,95.0,708.22,672.8090000000001,No action required
15952,806.57,4,399,8.863406593406594,2011-11-06 11:18:00,United Kingdom,33,successful,none,0,0,LOW,95.0,806.57,766.2415000000001,No action required
15953,1659.3799999999999,8,892,16.932448979591836,2011-11-24 15:32:00,United Kingdom,14,successful,none,0,0,LOW,95.0,1659.3799999999999,1576.4109999999998,No action required
15955,4416.26,14,2135,24.13256830601093,2011-11-15 14:15:00,United Kingdom,23,successful,none,0,0,LOW,95.0,4416.26,4195.447,No action required
15957,428.89,1,211,10.211666666666666,2011-11-08 12:14:00,United Kingdom,31,successful,none,0,0,LOW,95.0,428.89,407.4455,No action required
15958,104.35,1,33,14.907142857142857,2011-09-26 13:41:00,United Kingdom,73,payment_failed,card_expired,1,40,MEDIUM,71.0,104.35,74.0885,Send payment recovery link
15963,470.76,2,298,16.812857142857144,2011-11-20 11:33:00,United Kingdom,19,successful,none,0,0,LOW,95.0,470.76,447.222,No action required
15965,845.64,4,453,6.931475409836065,2011-11-22 16:44:00,United Kingdom,16,successful,none,0,0,LOW,95.0,845.64,803.3580000000001,No action required
15967,418.83,2,211,4.986071428571428,2011-11-16 15:41:00,United Kingdom,22,successful,none,0,0,LOW,95.0,418.83,397.88849999999996,No action required
15969,666.1,3,124,33.305,2011-12-07 11:06:00,United Kingdom,2,successful,none,0,0,LOW,95.0,666.1,632.795,No action required
15970,314.1,1,116,28.55454545454546,2011-02-09 12:08:00,United Kingdom,303,checkout_abandoned,checkout_abandoned,1,55,MEDIUM,62.0,314.1,194.74200000000002,Send checkout reminder
15971,4199.85,12,1717,119.9957142857143,2011-11-22 12:50:00,United Kingdom,17,successful,none,0,0,LOW,95.0,4199.85,3989.8575000000005,No action required
15973,307.82000000000005,1,106,76.95500000000001,2010-12-08 11:42:00,United Kingdom,366,checkout_abandoned,checkout_abandoned,1,55,MEDIUM,62.0,307.82000000000005,190.84840000000003,Send checkout reminder
15974,3442.15,7,2262,19.557670454545455,2011-10-31 13:13:00,United Kingdom,38,successful,none,0,0,LOW,95.0,3442.15,3270.0425,No action required
15975,371.01,1,243,15.45875,2011-09-16 13:33:00,United Kingdom,83,payment_failed,card_expired,1,40,MEDIUM,71.0,371.01,263.4171,Send payment recovery link
15976,430.94,2,277,4.39734693877551,2011-06-27 13:00:00,United Kingdom,164,subscription_failed,insufficient_funds,1,60,MEDIUM,59.0,430.94,254.25459999999998,Retry payment + reminder
15977,1054.73,2,1016,16.226615384615386,2011-11-22 13:29:00,United Kingdom,16,successful,none,0,0,LOW,95.0,1054.73,1001.9935,No action required
15978,1098.78,1,888,22.42408163265306,2011-09-23 15:21:00,United Kingdom,76,payment_failed,card_expired,1,40,MEDIUM,71.0,1098.78,780.1338000000001,Send payment recovery link
15980,2398.86,3,1560,55.78744186046512,2011-09-12 09:41:00,United Kingdom,88,payment_failed,card_expired,1,40,MEDIUM,71.0,2398.86,1703.1906,Send payment recovery link
15981,3408.48,8,1866,35.13896907216495,2011-11-15 08:00:00,United Kingdom,24,successful,none,0,0,LOW,95.0,3408.48,3238.0559999999996,No action required
15983,1475.02,4,892,13.053274336283186,2011-11-17 17:34:00,United Kingdom,21,successful,none,0,0,LOW,95.0,1475.02,1401.269,No action required
15984,2837.67,10,1843,10.50988888888889,2011-12-07 12:16:00,United Kingdom,2,successful,none,0,0,LOW,95.0,2837.67,2695.7865,No action required
15985,1142.42,2,1086,30.876216216216218,2011-08-08 16:31:00,United Kingdom,122,subscription_failed,insufficient_funds,1,60,MEDIUM,59.0,1142.42,674.0278,Retry payment + reminder
15986,168.12,1,268,12.008571428571429,2011-11-09 15:17:00,United Kingdom,29,successful,none,0,0,LOW,95.0,168.12,159.714,No action required
15987,1451.28,7,1556,10.366285714285715,2011-11-27 15:38:00,United Kingdom,11,successful,none,0,0,LOW,95.0,1451.28,1378.7160000000001,No action required
15988,158.03,1,181,5.852962962962963,2011-11-20 13:23:00,United Kingdom,18,successful,none,0,0,LOW,95.0,158.03,150.1285,No action required
15990,792.11,2,443,15.232884615384616,2011-10-26 15:58:00,United Kingdom,43,successful,none,0,0,LOW,95.0,792.11,752.5045,No action required
15992,41.989999999999995,1,17,13.996666666666664,2011-12-06 11:00:00,United Kingdom,3,successful,none,0,0,LOW,95.0,41.989999999999995,39.890499999999996,No action required
15993,2797.57,7,2051,5.068061594202899,2011-12-01 10:45:00,United Kingdom,8,successful,none,0,0,LOW,95.0,2797.57,2657.6915000000004,No action required
15994,427.07,1,177,12.202,2011-10-16 12:28:00,United Kingdom,54,payment_failed,card_expired,1,40,MEDIUM,71.0,427.07,303.2197,Send payment recovery link
15996,1060.68,6,384,8.159076923076924,2011-09-12 15:14:00,United Kingdom,87,payment_failed,card_expired,1,40,MEDIUM,71.0,1060.68,753.0828,Send payment recovery link
15998,3089.97,5,2041,6.106660079051383,2011-11-03 12:45:00,United Kingdom,36,successful,none,0,0,LOW,95.0,3089.97,2935.4714999999997,No action required
16000,12393.7,3,5110,1377.0777777777778,2011-12-07 12:17:00,United Kingdom,2,successful,none,0,10,LOW,89.0,12393.7,11030.393,No action required
16003,2735.37,5,1185,26.556990291262135,2011-11-10 09:57:00,United Kingdom,29,successful,none,0,0,LOW,95.0,2735.37,2598.6014999999998,No action required
16005,615.39,4,300,2.822889908256881,2011-11-27 13:47:00,United Kingdom,11,successful,none,0,0,LOW,95.0,615.39,584.6205,No action required
16006,101.4,1,84,12.675,2011-05-12 13:12:00,United Kingdom,210,checkout_abandoned,checkout_abandoned,1,55,MEDIUM,62.0,101.4,62.868,Send checkout reminder
16007,1701.94,4,1393,4.420623376623377,2011-10-23 11:05:00,United Kingdom,47,payment_failed,card_expired,1,40,MEDIUM,71.0,1701.94,1208.3774,Send payment recovery link
16008,478.78,3,323,14.508484848484848,2011-11-16 10:32:00,United Kingdom,23,successful,none,0,0,LOW,95.0,478.78,454.841,No action required
16009,992.71,4,378,11.030111111111111,2011-11-17 16:51:00,United Kingdom,21,successful,none,0,0,LOW,95.0,992.71,943.0745,No action required
16010,407.5,3,210,4.738372093023256,2011-04-08 10:14:00,United Kingdom,245,checkout_abandoned,checkout_abandoned,1,55,MEDIUM,62.0,407.5,252.65,Send checkout reminder
16011,3362.71,16,2042,15.86183962264151,2011-12-01 16:31:00,United Kingdom,7,successful,none,0,0,LOW,95.0,3362.71,3194.5745,No action required
16012,1415.29,3,799,15.05627659574468,2011-11-04 13:25:00,United Kingdom,34,successful,none,0,0,LOW,95.0,1415.29,1344.5255,No action required
16013,37130.6,47,15536,267.126618705036,2011-12-06 10:36:00,United Kingdom,3,successful,none,0,10,LOW,89.0,37130.6,33046.234,No action required
16014,662.38,3,265,4.5681379310344825,2011-11-02 12:04:00,United Kingdom,37,successful,none,0,0,LOW,95.0,662.38,629.261,No action required
16015,705.39,3,909,3.875769230769231,2011-12-06 10:58:00,United Kingdom,3,successful,none,0,0,LOW,95.0,705.39,670.1205,No action required
16016,1508.76,8,620,6.420255319148936,2011-12-06 14:35:00,United Kingdom,2,successful,none,0,0,LOW,95.0,1508.76,1433.3220000000001,No action required
16017,211.88,1,102,6.62125,2011-10-23 12:56:00,United Kingdom,46,payment_failed,card_expired,1,40,MEDIUM,71.0,211.88,150.4348,Send payment recovery link
16018,408.90000000000003,2,190,14.60357142857143,2011-10-31 14:13:00,United Kingdom,38,successful,none,0,0,LOW,95.0,408.90000000000003,388.455,No action required
16019,3786.2400000000002,9,1733,23.664,2011-10-24 11:51:00,United Kingdom,46,payment_failed,card_expired,1,40,MEDIUM,71.0,3786.2400000000002,2688.2304000000004,Send payment recovery link
16020,851.01,3,487,18.500217391304346,2011-11-23 11:18:00,United Kingdom,16,successful,none,0,0,LOW,95.0,851.01,808.4594999999999,No action required
16022,628.28,1,261,8.266842105263157,2011-03-24 13:16:00,United Kingdom,259,checkout_abandoned,checkout_abandoned,1,55,MEDIUM,62.0,628.28,389.5336,Send checkout reminder
16023,719.81,3,358,7.126831683168317,2011-10-24 16:34:00,United Kingdom,45,successful,none,0,0,LOW,95.0,719.81,683.8195,No action required
16024,251.24,1,398,3.925625,2011-11-27 13:26:00,United Kingdom,11,successful,none,0,0,LOW,95.0,251.24,238.678,No action required
16025,439.65999999999997,1,338,15.702142857142857,2011-11-10 11:45:00,United Kingdom,29,successful,none,0,0,LOW,95.0,439.65999999999997,417.67699999999996,No action required
16026,236.09,1,243,7.3778125,2011-10-27 13:53:00,United Kingdom,42,successful,none,0,0,LOW,95.0,236.09,224.28549999999998,No action required
16027,934.62,6,1147,58.41375,2011-09-09 10:47:00,United Kingdom,91,subscription_failed,insufficient_funds,1,60,MEDIUM,59.0,934.62,551.4258,Retry payment + reminder
16029,81024.84,63,40208,334.813388429752,2011-11-01 10:27:00,United Kingdom,38,successful,none,0,10,LOW,89.0,81024.84,72112.1076,No action required
16030,331.24,1,283,11.422068965517242,2011-02-03 11:28:00,United Kingdom,309,checkout_abandoned,checkout_abandoned,1,55,MEDIUM,62.0,331.24,205.36880000000002,Send checkout reminder
16031,548.94,2,423,5.489400000000001,2011-09-08 13:07:00,United Kingdom,91,subscription_failed,insufficient_funds,1,60,MEDIUM,59.0,548.94,323.87460000000004,Retry payment + reminder
16033,8816.4,20,3539,7.754089709762533,2011-12-04 12:44:00,United Kingdom,5,successful,none,0,10,LOW,89.0,8816.4,7846.596,No action required
16034,437.7,3,242,19.895454545454545,2011-05-27 16:17:00,United Kingdom,195,checkout_abandoned,checkout_abandoned,1,55,MEDIUM,62.0,437.7,271.37399999999997,Send checkout reminder
16036,758.92,2,716,13.798545454545454,2011-09-13 14:53:00,United Kingdom,86,payment_failed,card_expired,1,40,MEDIUM,71.0,758.92,538.8332,Send payment recovery link
16037,855.02,3,428,21.923589743589744,2011-03-15 09:13:00,United Kingdom,269,checkout_abandoned,checkout_abandoned,1,55,MEDIUM,62.0,855.02,530.1124,Send checkout reminder
16038,471.78000000000003,3,244,18.145384615384618,2011-12-02 12:40:00,United Kingdom,7,successful,none,0,0,LOW,95.0,471.78000000000003,448.19100000000003,No action required
16040,1313.55,3,684,20.20846153846154,2011-10-05 13:47:00,United Kingdom,64,payment_failed,card_expired,1,40,MEDIUM,71.0,1313.55,932.6205,Send payment recovery link
16041,3166.4,3,1584,527.7333333333333,2011-11-09 12:25:00,United Kingdom,30,successful,none,0,0,LOW,95.0,3166.4,3008.08,No action required
16042,1197.27,5,755,16.862957746478873,2011-11-17 17:50:00,United Kingdom,21,successful,none,0,0,LOW,95.0,1197.27,1137.4065,No action required
16043,773.99,4,503,19.845897435897434,2011-11-02 12:50:00,United Kingdom,37,successful,none,0,0,LOW,95.0,773.99,735.2905000000001,No action required
16045,1340.7,4,897,16.15301204819277,2011-08-12 12:41:00,United Kingdom,119,subscription_failed,insufficient_funds,1,60,MEDIUM,59.0,1340.7,791.013,Retry payment + reminder
16048,256.44,2,144,32.055,2010-12-01 15:28:00,United Kingdom,372,checkout_abandoned,checkout_abandoned,1,55,MEDIUM,62.0,256.44,158.99280000000002,Send checkout reminder
16049,1111.79,3,793,3.563429487179487,2011-10-30 13:19:00,United Kingdom,39,successful,none,0,0,LOW,95.0,1111.79,1056.2005,No action required
16050,137.9,1,278,13.790000000000001,2011-06-19 11:44:00,United Kingdom,173,subscription_failed,insufficient_funds,1,60,MEDIUM,59.0,137.9,81.361,Retry payment + reminder
16052,362.06,1,282,10.648823529411764,2011-10-16 15:13:00,United Kingdom,53,payment_failed,card_expired,1,40,MEDIUM,71.0,362.06,257.0626,Send payment recovery link
16053,1511.95,2,1793,17.999404761904763,2011-11-07 11:21:00,United Kingdom,32,successful,none,0,0,LOW,95.0,1511.95,1436.3525,No action required
16054,783.9,1,380,11.198571428571428,2011-07-17 13:08:00,United Kingdom,144,subscription_failed,insufficient_funds,1,60,MEDIUM,59.0,783.9,462.501,Retry payment + reminder
16055,134.8,1,22,16.85,2011-05-03 09:26:00,United Kingdom,220,checkout_abandoned,checkout_abandoned,1,55,MEDIUM,62.0,134.8,83.57600000000001,Send checkout reminder
16056,664.85,1,347,9.777205882352941,2011-10-25 15:19:00,United Kingdom,44,successful,none,0,0,LOW,95.0,664.85,631.6075,No action required
16057,2263.12,7,863,18.703471074380165,2011-11-23 15:23:00,United Kingdom,15,successful,none,0,0,LOW,95.0,2263.12,2149.964,No action required
16059,1459.8600000000001,6,643,8.110333333333333,2011-10-05 09:56:00,United Kingdom,65,payment_failed,card_expired,1,40,MEDIUM,71.0,1459.8600000000001,1036.5006,Send payment recovery link
16062,1153.62,4,800,18.0253125,2011-11-30 12:15:00,United Kingdom,9,successful,none,0,0,LOW,95.0,1153.62,1095.9389999999999,No action required
16063,335.32,1,262,14.57913043478261,2011-03-24 14:56:00,United Kingdom,259,checkout_abandoned,checkout_abandoned,1,55,MEDIUM,62.0,335.32,207.8984,Send checkout reminder
16065,372.09,1,231,5.028243243243243,2010-12-09 13:03:00,United Kingdom,364,checkout_abandoned,checkout_abandoned,1,55,MEDIUM,62.0,372.09,230.6958,Send checkout reminder
16066,1521.87,5,936,14.920294117647058,2011-11-23 11:54:00,United Kingdom,16,successful,none,0,0,LOW,95.0,1521.87,1445.7765,No action required
16070,852.15,2,457,25.82272727272727,2011-11-17 15:50:00,United Kingdom,21,successful,none,0,0,LOW,95.0,852.15,809.5425,No action required
16071,326.24,1,180,15.535238095238096,2011-10-26 11:14:00,United Kingdom,44,successful,none,0,0,LOW,95.0,326.24,309.928,No action required
16072,584.3199999999999,1,140,25.405217391304344,2011-02-24 14:32:00,United Kingdom,287,checkout_abandoned,checkout_abandoned,1,55,MEDIUM,62.0,584.3199999999999,362.2784,Send checkout reminder
16073,122.39999999999999,1,48,122.39999999999999,2011-02-15 15:41:00,United Kingdom,296,checkout_abandoned,checkout_abandoned,1,55,MEDIUM,62.0,122.39999999999999,75.88799999999999,Send checkout reminder
16076,2234.73,10,1435,17.323488372093024,2011-12-06 14:59:00,United Kingdom,2,successful,none,0,0,LOW,95.0,2234.73,2122.9935,No action required
16078,79.2,1,16,79.2,2011-03-01 09:47:00,United Kingdom,283,checkout_abandoned,checkout_abandoned,1,55,MEDIUM,62.0,79.2,49.104000000000006,Send checkout reminder
16079,1352.0,3,864,64.38095238095238,2011-11-23 12:48:00,United Kingdom,16,successful,none,0,0,LOW,95.0,1352.0,1284.4,No action required
16080,217.16,2,128,21.716,2011-09-19 10:42:00,United Kingdom,81,payment_failed,card_expired,1,40,MEDIUM,71.0,217.16,154.1836,Send payment recovery link
16081,2806.9,5,1477,12.365198237885464,2011-10-14 13:06:00,United Kingdom,55,payment_failed,card_expired,1,40,MEDIUM,71.0,2806.9,1992.899,Send payment recovery link
16083,1317.62,2,908,42.50387096774193,2011-08-31 10:47:00,United Kingdom,100,subscription_failed,insufficient_funds,1,60,MEDIUM,59.0,1317.62,777.3957999999999,Retry payment + reminder
16084,436.18,1,216,11.47842105263158,2011-02-13 16:05:00,United Kingdom,298,checkout_abandoned,checkout_abandoned,1,55,MEDIUM,62.0,436.18,270.4316,Send checkout reminder
16085,981.51,5,636,5.877305389221557,2011-11-16 13:24:00,United Kingdom,22,successful,none,0,0,LOW,95.0,981.51,932.4345,No action required
16086,1121.39,5,511,28.753589743589746,2011-10-11 13:09:00,United Kingdom,58,payment_failed,card_expired,1,40,MEDIUM,71.0,1121.39,796.1869,Send payment recovery link
16091,315.06,2,154,17.503333333333334,2011-07-08 08:45:00,United Kingdom,154,subscription_failed,insufficient_funds,1,60,MEDIUM,59.0,315.06,185.8854,Retry payment + reminder
16092,817.86,3,628,16.036470588235293,2011-08-17 10:46:00,United Kingdom,114,subscription_failed,insufficient_funds,1,60,MEDIUM,59.0,817.86,482.5374,Retry payment + reminder
16093,17.0,1,20,17.0,2011-08-25 11:09:00,United Kingdom,106,subscription_failed,insufficient_funds,1,60,MEDIUM,59.0,17.0,10.03,Retry payment + reminder
16094,1078.23,4,647,17.114761904761906,2011-11-28 12:45:00,United Kingdom,11,successful,none,0,0,LOW,95.0,1078.23,1024.3185,No action required
16096,320.62,1,155,26.718333333333334,2011-03-20 13:38:00,United Kingdom,263,checkout_abandoned,checkout_abandoned,1,55,MEDIUM,62.0,320.62,198.78439999999998,Send checkout reminder
16097,185.04999999999998,1,87,18.505,2011-04-13 13:47:00,United Kingdom,239,checkout_abandoned,checkout_abandoned,1,55,MEDIUM,62.0,185.04999999999998,114.73099999999998,Send checkout reminder
16098,2005.63,7,613,29.934776119402986,2011-09-13 09:59:00,United Kingdom,87,payment_failed,card_expired,1,40,MEDIUM,71.0,2005.63,1423.9973,Send payment recovery link
16099,731.9,3,434,18.766666666666666,2011-10-20 13:13:00,United Kingdom,49,payment_failed,card_expired,1,40,MEDIUM,71.0,731.9,519.649,Send payment recovery link
16101,1290.7,1,757,16.982894736842105,2011-09-30 10:18:00,United Kingdom,70,payment_failed,card_expired,1,40,MEDIUM,71.0,1290.7,916.3969999999999,Send payment recovery link
16102,1842.14,3,942,32.31824561403509,2011-10-28 13:19:00,United Kingdom,41,successful,none,0,0,LOW,95.0,1842.14,1750.0330000000001,No action required
16103,1429.64,6,558,29.784166666666668,2011-12-02 14:16:00,United Kingdom,6,successful,none,0,0,LOW,95.0,1429.64,1358.1580000000001,No action required
16104,302.36,1,123,10.426206896551724,2011-10-09 10:23:00,United Kingdom,61,payment_failed,card_expired,1,40,MEDIUM,71.0,302.36,214.6756,Send payment recovery link
16105,336.96,1,330,25.919999999999998,2011-04-05 10:13:00,United Kingdom,248,checkout_abandoned,checkout_abandoned,1,55,MEDIUM,62.0,336.96,208.9152,Send checkout reminder
16106,108.38,1,74,18.063333333333333,2011-10-05 10:37:00,United Kingdom,65,payment_failed,card_expired,1,40,MEDIUM,71.0,108.38,76.9498,Send payment recovery link
16107,3204.1600000000003,7,1176,103.36000000000001,2011-11-22 09:40:00,United Kingdom,17,successful,none,0,0,LOW,95.0,3204.1600000000003,3043.952,No action required
16108,842.5,1,615,17.552083333333332,2011-09-16 11:48:00,United Kingdom,84,payment_failed,card_expired,1,40,MEDIUM,71.0,842.5,598.175,Send payment recovery link
16109,611.88,2,612,33.99333333333333,2011-05-05 09:17:00,United Kingdom,218,checkout_abandoned,checkout_abandoned,1,55,MEDIUM,62.0,611.88,379.3656,Send checkout reminder
16110,1337.48,3,733,3.77819209039548,2011-10-25 14:35:00,United Kingdom,44,successful,none,0,0,LOW,95.0,1337.48,1270.606,No action required
16112,195.73999999999998,4,574,12.233749999999999,2011-07-19 14:28:00,United Kingdom,142,subscription_failed,insufficient_funds,1,60,MEDIUM,59.0,195.73999999999998,115.48659999999998,Retry payment + reminder
16113,161.38,1,176,5.379333333333333,2011-06-09 16:16:00,United Kingdom,182,checkout_abandoned,checkout_abandoned,1,55,MEDIUM,62.0,161.38,100.0556,Send checkout reminder
16114,135.75000000000003,1,43,16.968750000000004,2011-06-22 10:13:00,United Kingdom,170,subscription_failed,insufficient_funds,1,60,MEDIUM,59.0,135.75000000000003,80.09250000000002,Retry payment + reminder
16115,1667.97,8,1001,5.873133802816901,2011-11-30 11:32:00,United Kingdom,9,successful,none,0,0,LOW,95.0,1667.97,1584.5715,No action required
16116,612.78,1,248,18.02294117647059,2011-05-12 12:01:00,United Kingdom,211,checkout_abandoned,checkout_abandoned,1,55,MEDIUM,62.0,612.78,379.9236,Send checkout reminder
16117,232.21,1,130,7.740333333333334,2011-06-03 11:42:00,United Kingdom,189,checkout_abandoned,checkout_abandoned,1,55,MEDIUM,62.0,232.21,143.9702,Send checkout reminder
16119,423.36,2,240,26.46,2011-12-01 15:11:00,United Kingdom,7,successful,none,0,0,LOW,95.0,423.36,402.19200000000006,No action required
16120,1309.14,4,878,43.638000000000005,2011-10-11 14:22:00,United Kingdom,58,payment_failed,card_expired,1,40,MEDIUM,71.0,1309.14,929.4894,Send payment recovery link
16121,867.11,2,586,4.090141509433963,2011-10-13 12:59:00,United Kingdom,56,payment_failed,card_expired,1,40,MEDIUM,71.0,867.11,615.6481,Send payment recovery link
16122,684.4200000000001,4,1128,18.01105263157895,2011-09-27 15:34:00,United Kingdom,72,payment_failed,card_expired,1,40,MEDIUM,71.0,684.4200000000001,485.93820000000005,Send payment recovery link
16123,307.78,1,170,19.23625,2011-10-19 09:18:00,United Kingdom,51,payment_failed,card_expired,1,40,MEDIUM,71.0,307.78,218.52379999999997,Send payment recovery link
16124,249.0,1,48,22.636363636363637,2011-01-26 14:45:00,United Kingdom,316,checkout_abandoned,checkout_abandoned,1,55,MEDIUM,62.0,249.0,154.38,Send checkout reminder
16125,289.35,1,124,22.25769230769231,2010-12-07 15:48:00,United Kingdom,366,checkout_abandoned,checkout_abandoned,1,55,MEDIUM,62.0,289.35,179.39700000000002,Send checkout reminder
16126,6287.77,4,2125,53.741623931623934,2011-11-10 16:03:00,United Kingdom,28,successful,none,0,10,LOW,89.0,6287.77,5596.1153,No action required
16127,656.25,1,323,16.40625,2011-10-31 13:58:00,United Kingdom,38,successful,none,0,0,LOW,95.0,656.25,623.4375,No action required
16128,1880.22,5,988,21.126067415730336,2011-11-22 11:14:00,United Kingdom,17,successful,none,0,0,LOW,95.0,1880.22,1786.2089999999998,No action required
16131,3506.54,6,1802,44.95564102564102,2011-10-19 11:53:00,United Kingdom,51,payment_failed,card_expired,1,40,MEDIUM,71.0,3506.54,2489.6434,Send payment recovery link
16133,14589.04,33,8887,43.16284023668639,2011-12-06 11:24:00,United Kingdom,3,successful,none,0,10,LOW,89.0,14589.04,12984.2456,No action required
16134,618.09,2,371,17.659714285714287,2011-11-18 10:05:00,United Kingdom,21,successful,none,0,0,LOW,95.0,618.09,587.1855,No action required
16135,517.55,1,209,24.645238095238092,2011-03-22 12:30:00,United Kingdom,262,checkout_abandoned,checkout_abandoned,1,55,MEDIUM,62.0,517.55,320.881,Send checkout reminder
16136,709.38,3,440,19.172432432432434,2011-10-11 09:10:00,United Kingdom,59,payment_failed,card_expired,1,40,MEDIUM,71.0,709.38,503.6598,Send payment recovery link
16139,635.41,3,330,20.497096774193547,2011-11-21 08:37:00,United Kingdom,18,successful,none,0,0,LOW,95.0,635.41,603.6395,No action required
16140,725.18,2,730,20.71942857142857,2011-10-05 12:15:00,United Kingdom,65,payment_failed,card_expired,1,40,MEDIUM,71.0,725.18,514.8778,Send payment recovery link
16141,620.4,1,238,20.68,2011-09-12 13:11:00,United Kingdom,87,payment_failed,card_expired,1,40,MEDIUM,71.0,620.4,440.48400000000004,Send payment recovery link
16142,535.34,1,422,14.46864864864865,2011-04-04 10:16:00,United Kingdom,249,checkout_abandoned,checkout_abandoned,1,55,MEDIUM,62.0,535.34,331.9108,Send checkout reminder
16143,2424.94,6,919,20.725982905982907,2011-12-06 14:13:00,United Kingdom,2,successful,none,0,0,LOW,95.0,2424.94,2303.693,No action required
16144,175.2,1,16,175.2,2011-04-07 10:09:00,United Kingdom,246,checkout_abandoned,checkout_abandoned,1,55,MEDIUM,62.0,175.2,108.624,Send checkout reminder
16145,3799.4900000000002,11,3123,16.96200892857143,2011-12-01 10:33:00,United Kingdom,8,successful,none,0,0,LOW,95.0,3799.4900000000002,3609.5155000000004,No action required
16146,734.13,3,427,25.314827586206896,2011-07-05 14:20:00,United Kingdom,156,subscription_failed,insufficient_funds,1,60,MEDIUM,59.0,734.13,433.13669999999996,Retry payment + reminder
16147,375.0,1,246,17.045454545454547,2011-07-29 09:57:00,United Kingdom,133,subscription_failed,insufficient_funds,1,60,MEDIUM,59.0,375.0,221.25,Retry payment + reminder
16148,76.32000000000001,1,72,76.32000000000001,2011-02-16 14:01:00,United Kingdom,295,checkout_abandoned,checkout_abandoned,1,55,MEDIUM,62.0,76.32000000000001,47.318400000000004,Send checkout reminder
16149,280.52,2,308,15.584444444444443,2011-12-05 11:29:00,United Kingdom,4,successful,none,0,0,LOW,95.0,280.52,266.49399999999997,No action required
16150,2053.02,5,1047,17.547179487179488,2011-10-28 12:39:00,United Kingdom,42,successful,none,0,0,LOW,95.0,2053.02,1950.369,No action required
16152,1829.04,1,642,63.070344827586204,2011-03-16 09:47:00,United Kingdom,268,checkout_abandoned,checkout_abandoned,1,55,MEDIUM,62.0,1829.04,1134.0048,Send checkout reminder
16153,1824.23,5,1073,20.496966292134832,2011-10-21 10:50:00,United Kingdom,49,payment_failed,card_expired,1,40,MEDIUM,71.0,1824.23,1295.2033000000001,Send payment recovery link
16156,3122.04,9,1308,24.01569230769231,2011-12-01 12:42:00,United Kingdom,8,successful,none,0,0,LOW,95.0,3122.04,2965.938,No action required
16157,656.69,3,347,36.482777777777784,2011-11-24 11:41:00,United Kingdom,15,successful,none,0,0,LOW,95.0,656.69,623.8555,No action required
16159,348.2,1,236,24.87142857142857,2011-03-03 12:27:00,United Kingdom,281,checkout_abandoned,checkout_abandoned,1,55,MEDIUM,62.0,348.2,215.884,Send checkout reminder
16160,1025.44,2,1162,51.272000000000006,2011-10-05 14:19:00,United Kingdom,64,payment_failed,card_expired,1,40,MEDIUM,71.0,1025.44,728.0624,Send payment recovery link
16161,5575.56,19,2599,11.762784810126583,2011-12-08 12:10:00,United Kingdom,1,successful,none,0,10,LOW,89.0,5575.56,4962.2484,No action required
16162,37.4,1,4,18.7,2011-04-01 15:03:00,United Kingdom,251,checkout_abandoned,checkout_abandoned,1,55,MEDIUM,62.0,37.4,23.188,Send checkout reminder
16163,856.6,2,192,142.76666666666668,2011-04-21 15:15:00,United Kingdom,231,checkout_abandoned,checkout_abandoned,1,55,MEDIUM,62.0,856.6,531.0920000000001,Send checkout reminder
